t,x,y,z,ex,ey,ez,eox,eoy,eoz,tau1,tau2,tau3,tau4,tau5,tau6,tau7,ax,ay,az
4.943999999999986,0.4381615276286367,0.2912861600172346,0.4309692808825725,0.0036620495969014177,-0.00871383998276537,0.006466851394983153,-0.04337462442512127,0.0156516608559286,-0.03547221743415542,0.00010575541122255147,-21.933320616931375,-0.449141110399697,18.689219932961024,-0.08151140734951046,0.9851841800416377,-0.04356015151327246,-0.00017901001142509336,0.0001235413403345899,0.0002674389946689082
4.944999999999986,0.43815819907387155,0.29129412708275043,0.43096337259331385,0.0036587210421362704,-0.008705872917249557,0.0064609431057244815,-0.043335321882475505,0.015637754748129094,-0.03543947923146139,0.0001053473843304101,-21.933615086988503,-0.449080486263685,18.68913340308007,-0.0816011254070653,0.9851083269609644,-0.043501492722724924,-0.00017867605330227683,0.00012331964718425507,0.00026695362336326645
4.945999999999986,0.4381548734935435,0.2913020868541047,0.43095746970244,0.0036553954618082085,-0.008697913145895297,0.006455040214850605,-0.04329605436142119,0.015623860660555756,-0.03540677124299557,0.0001049395641259685,-21.933909291406174,-0.4490199180041168,18.689046946728002,-0.08169075761992484,0.9850325441401969,-0.04344288488046738,-0.00017834271716837455,0.00012309834341485193,0.00026646912277802074
4.946999999999987,0.43815155088497465,0.2913100393379422,0.4309515722050548,0.0036520728532393743,-0.008689960662057794,0.006449142717465439,-0.04325682183202986,0.015609978583281474,-0.03537409344122983,0.00010453195236444216,-21.934203230422213,-0.44895940556950686,18.688960563853843,-0.08178030407258069,0.9849568315142718,-0.043384327946530396,-0.00017801000188815073,0.00012287742843470015,0.0002659854914265317
4.947999999999987,0.43814823124548996,0.2913179845409021,0.4309456800962675,0.003648753213754685,-0.008682015459097914,0.006443250608678119,-0.04321762426439406,0.01559610850638423,-0.035341445798659464,0.00010412455069253013,-21.93449690427406,-0.44889894890848975,18.688874254406215,-0.08186976484942857,0.9848811890181456,-0.04332582188087508,-0.00017767790632835012,0.00012265690165249606,0.00026550272782435984
4.948999999999987,0.43814491457241805,0.2913259224696181,0.4309397933711887,0.0036454365406827782,-0.008674077530381907,0.006437363883599334,-0.0431784616286321,0.015582250419953592,-0.035308828287803004,0.00010371736077042696,-21.934790313199787,-0.4488385479697217,18.688788018334286,-0.08195914003477556,0.9848056165869552,-0.043267366643582425,-0.000177346429357695,0.0001224367624773231,0.00026502083048926854
4.949999999999988,0.4381416008630924,0.29133385313071886,0.4309339120249346,0.0036421228313571197,-0.008666146869281133,0.006431482537345212,-0.04313933389488127,0.015568404314084938,-0.03527624088120569,0.00010331038444455316,-21.93508345743721,-0.4487782027016576,18.68870185558677,-0.08204842971293407,0.9847301141557124,-0.04320896219473576,-0.0001770155698468733,0.00012221701031864588,0.000264539797941215
4.950999999999988,0.43813829011484867,0.29134177653082705,0.4309280360526244,0.0036388120831133963,-0.008658223469172943,0.006425606565035047,-0.043100241033305765,0.015554570178881027,-0.035243683551430524,0.00010290362332725453,-21.93537633722424,-0.44871791305303993,18.688615766112566,-0.08213763396797119,0.9846546816596576,-0.04315060849434764,-0.00017668532666855022,0.00012199764458630868,0.0002640596287023479
4.951999999999988,0.43813498232502723,0.29134969267656086,0.4309221654493812,0.003635504293291958,-0.008650307323439133,0.00641973596179185,-0.04306118301408925,0.01554074800445246,-0.035211156271068876,0.00010249707912689691,-21.935668952798917,-0.44865767897251385,18.688529749860432,-0.08222675288400408,0.9845793190339572,-0.04309230550251618,-0.00017635569869734797,0.00012177866469054701,0.0002635803212970109
4.952999999999989,0.4381316774909725,0.29135760157453255,0.4309163002103312,0.0036321994592372064,-0.008642398425467435,0.0064138707227418545,-0.04302215980744126,0.01552693778091883,-0.03517865901273531,0.00010209075366802403,-21.93596130439954,-0.44859750040864194,18.688443806779343,-0.0823157865450112,0.98450402621387,-0.04303405317938627,-0.00017602668480985381,0.00012156007004197939,0.0002631018742517301
4.953999999999989,0.4381283756100313,0.2913655032313492,0.4309104403306053,0.003628897578296042,-0.008634496768650801,0.006408010843015954,-0.04298317138359174,0.015513139498405664,-0.03514619174906601,0.0001016846485911632,-21.93625339226416,-0.44853737731019677,18.688357936818033,-0.08240473503490214,0.984428803134743,-0.04297585148505159,-0.0001756982838846137,0.0001213418600516092,0.00026262428609521966
4.954999999999989,0.43812507667955575,0.2913733976536128,0.43090458580533686,0.0036255986478204716,-0.00862660234638718,0.006402156317747487,-0.042944217712794316,0.015499353147048743,-0.03511375445272257,0.00010127876568026152,-21.93654521663131,-0.4484773096257885,18.688272139925456,-0.0824935984375244,0.9843536497319534,-0.04291770037970036,-0.00017537049480212836,0.00012112403413082839,0.00026214755535837394
4.95599999999999,0.4381217806968999,0.2913812848479195,0.4308987366296641,0.0036223026651646117,-0.008618715152080514,0.006396307142074731,-0.042905298765326436,0.015485578716989357,-0.03508134709638802,0.00010087310659662109,-21.936836777739167,-0.44841729730421553,18.688186416050346,-0.08258237683657282,0.9842785659409536,-0.04285959982345351,-0.00017504331644484645,0.00012090659169141444,0.0002616716805742602
4.95699999999999,0.43811848765942335,0.2913891648208605,0.43089289279872867,0.0036190096276880745,-0.008610835179139464,0.006390463311139294,-0.04286641451148686,0.015471816198377408,-0.035048969652770955,0.00010046767318255215,-21.93712807582625,-0.4483573402940877,18.688100765141474,-0.08267107031574375,0.9842035516971774,-0.042801549776517296,-0.00017471674769716313,0.00012068953214553962,0.00026119666027812764
4.95799999999999,0.4381151975644881,0.29139703757902186,0.4308870543076758,0.0036157195327528036,-0.008602962420978133,0.006384624820086449,-0.04282756492159741,0.01545806558137037,-0.03501662209460225,0.00010006246708112133,-21.937419111131018,-0.4482974385442458,18.68801518714763,-0.08275967895860667,0.9841286069362057,-0.04274355019907885,-0.00017439078744542095,0.00012047285490576049,0.00026072249300739236
4.958999999999991,0.43811191040946024,0.2914049031289836,0.4308812211516543,0.003612432377724961,-0.008595096871016394,0.006378791664064909,-0.04278874996600362,0.015444326856134092,-0.03498430439463689,9.965749012575399e-05,-21.937709883892143,-0.44823759200335717,18.687929682017685,-0.08284820284865532,0.9840537315936219,-0.04268560105138212,-0.0001740654345778984,0.00012025655938502961,0.00026024917730164043
4.959999999999991,0.4381086261917092,0.291412761477321,0.43087539332581687,0.0036091481599739295,-0.008587238522679008,0.006372963838227497,-0.04274996961507296,0.015430600012840884,-0.03495201652565338,9.925274402176637e-05,-21.938000394348165,-0.4481778006202389,18.687844249700348,-0.08293664206928825,0.9839789256050652,-0.04262770229363704,-0.00017374068798481433,0.00012004064499668566,0.0002597767117026232
4.960999999999991,0.4381053449086089,0.29142061263060415,0.4308695708253203,0.0036058668768736424,-0.008579387369395841,0.006367141337730919,-0.042711223839195324,0.015416885041672103,-0.03491975846045273,9.884823051727878e-05,-21.938290642737837,-0.4481180643436744,18.68775889014432,-0.08302499670386529,0.9839041889062431,-0.04256985388611726,-0.00017341654655831892,0.00011982511115446589,0.0002593050947542573
4.961999999999992,0.43810206655753575,0.2914284565953969,0.430863753645324,0.0036025885258004764,-0.008571543404603088,0.006361324157734605,-0.042672512608785705,0.015403181932816668,-0.034887530171860914,9.844395143266123e-05,-21.93858062930001,-0.44805838312241675,18.687673603298563,-0.08311326683559639,0.9838295214329271,-0.04251205578911191,-0.00017309300919249077,0.00011960995727249783,0.0002588343250026131
4.962999999999992,0.43809879113587075,0.29143629337825905,0.4308579417809922,0.003599313104135471,-0.00856370662174094,0.00635551229340281,-0.04263383589427828,0.015389490676470045,-0.034855331632725965,9.803990845925947e-05,-21.93887035427347,-0.44799875690535673,18.687588389111685,-0.0832014525476669,0.9837549231209155,-0.0424543079628947,-0.00017277007478333747,0.00011939518276530416,0.00025836440099592507
4.963999999999992,0.43809551864099755,0.2914441229857439,0.43085213522749227,0.0035960406092622743,-0.008555877014256086,0.0063497057399029,-0.04259519366613315,0.015375811262835961,-0.03482316281591926,9.76361033683559e-05,-21.939159817897046,-0.4479391856413132,18.68750324753249,-0.08328955392312776,0.9836803939060861,-0.04239661036775873,-0.000172447742228788,0.00011918078704780262,0.0002578953212845762
4.964999999999993,0.43809224907030475,0.2914519454244005,0.4308463339799956,0.0035927710385694756,-0.008548054575599484,0.006343904492406238,-0.04255658589482954,0.01536214368212759,-0.03479102369433681,9.72325379507407e-05,-21.939449020409807,-0.44787966927912637,18.68741817850969,-0.08337757104504015,0.9836059337243537,-0.0423389629640863,-0.00017212601042868695,0.00011896676953531387,0.00025742708442110613
4.965999999999993,0.43808898242118316,0.29145976070077156,0.4308405380336774,0.003589504389447884,-0.008540239299228425,0.006338108546088017,-0.04251801255087394,0.015348487924563522,-0.034758914240897415,9.68292139996938e-05,-21.93973796205063,-0.44782020776765,18.68733318199201,-0.08346550399627438,0.9835315425116916,-0.04228136571221252,-0.00017180487828480126,0.0001187531296435457,0.0002569596889601944
4.966999999999993,0.43808571869102797,0.2914675688213952,0.43083474738371613,0.0035862406592926943,-0.008532431178604805,0.00633231789612676,-0.04247947360479111,0.01533484398037048,-0.03472683442854294,9.64261332496621e-05,-21.94002664305858,-0.4477608010558099,18.687248257928154,-0.08355335285969216,0.9834572202041214,-0.04222381857249004,-0.00017148434470080416,0.00011853986678861258,0.00025649313345867076
4.967999999999994,0.43808245787723793,0.291475369792804,0.43082896202529436,0.003582979845502654,-0.008524630207196016,0.0063265325377049875,-0.042440969027132305,0.015321211839783265,-0.034694784230238335,9.602329749273638e-05,-21.94031506367279,-0.4477014490925024,18.687163406266855,-0.08364111771801384,0.9833829667377288,-0.042166321505300725,-0.0001711644085822824,0.00011832698038702538,0.00025602741647550586
4.968999999999994,0.43807919997721523,0.29148316362152527,0.43082318195359826,0.0035797219454799523,-0.008516836378474724,0.006320752466008883,-0.04240249878846798,0.015307591493045124,-0.03466276361897286,9.56207085214578e-05,-21.940603224132403,-0.447642151826636,18.687078626956804,-0.08372879865395366,0.9833087820486511,-0.042108874471084315,-0.0001708450688367259,0.00011811446985569766,0.00025556253657181094
4.969999999999994,0.4380759449883647,0.29149095031408045,0.430817407163818,0.0035764669566294427,-0.008509049685919534,0.006314977676228628,-0.04236406285939406,0.015293982930405285,-0.0346307725677575,9.52183680990244e-05,-21.940891124676458,-0.447582909207181,18.68699391994668,-0.08381639575005645,0.9832346660730921,-0.04205147743023295,-0.00017052632437352652,0.00011790233461194251,0.0002550984923108307
4.970999999999995,0.43807269290809664,0.2914987298769869,0.4308116376511465,0.0035732148763613636,-0.008501270123013105,0.006309208163557123,-0.0423256612105273,0.01528038614212282,-0.034598811049628746,9.48162780196782e-05,-21.941178765544436,-0.44752372118309314,18.686909285185266,-0.08390390908887735,0.9831606187472899,-0.0419941303432267,-0.00017020817410397563,0.00011769057407347872,0.0002546352822579475
4.971999999999995,0.4380694437338237,0.2915065023167557,0.4308058734107813,0.003569965702088451,-0.008493497683244311,0.0063034439231919315,-0.0422872938125078,0.015266801118462079,-0.03456687903764454,9.441444009512792e-05,-21.94146614697555,-0.44746458770333675,18.68682472262122,-0.08399133875280959,0.983086640007526,-0.0419368331705092,-0.00016989061694125938,0.00011747918765842549,0.00025417290498067047
4.972999999999995,0.43806619746296155,0.29151426763989274,0.4308001144379243,0.003566719431226273,-0.008485732360107245,0.0062976849503349475,-0.042248960635998235,0.01525322784969619,-0.03453497650488542,9.401285602970603e-05,-21.941753269208828,-0.44740550871699014,18.686740232203032,-0.08407868482418947,0.9830127297901754,-0.04187958587253476,-0.00016957365180045745,0.00011726817478530705,0.00025371135904863896
4.973999999999996,0.4380629540929305,0.2915220258528987,0.4307943607277795,0.0035634760611952254,-0.008477974147101275,0.006291931240190118,-0.04221066165168348,0.015239666326106209,-0.034503103424458156,9.361152773444171e-05,-21.942040132483893,-0.44734648417294665,18.686655813879582,-0.08416594738531047,0.9829388880316265,-0.0418223884098487,-0.0001692572775985337,0.00011705753487305905,0.00025325064303361616
4.974999999999996,0.4380597136211533,0.2915297769622691,0.43078861227555554,0.003560235589418037,-0.008470223037730873,0.006286182787966166,-0.0421723968302721,0.015226116537981744,-0.03447125976948927,9.321045688946052e-05,-21.942326737040016,-0.4472875140203884,18.686571467599485,-0.08425312651832756,0.9828651146683882,-0.04176524074296507,-0.00016894149325434306,0.00011684726734101731,0.000252790755509489
4.975999999999996,0.438056476045058,0.2915375209744943,0.43078286907646474,0.0035569980133227097,-0.008462479025505676,0.006280439588875364,-0.042134166142493705,0.015212578475617518,-0.0344394455131321,9.280964541809775e-05,-21.942613083116687,-0.44722859820823,18.686487193311343,-0.08434022230536209,0.982791409636889,-0.04170814283241789,-0.00016862629768861628,0.00011663737160893036,0.0002523316950522623
4.976999999999997,0.43805324136207363,0.29154525789605873,0.43077713112572336,0.0035537633303383553,-0.00845474210394126,0.006274701638133984,-0.0420959695591004,0.01519905212931825,-0.034407660628559655,9.240909501462418e-05,-21.942899170953186,-0.4471697366856522,18.6864029909638,-0.08442723482844294,0.982717772873772,-0.041651094638767,-0.00016831168982397006,0.00011642784709695134,0.00025187346024005847
4.977999999999997,0.4380500095696349,0.29155298773344224,0.43077139841855094,0.003550531537899637,-0.008447012266557752,0.0062689689309615715,-0.0420578070508693,0.01518553748939426,-0.034375905088969365,9.200880752342774e-05,-21.943185000789075,-0.44711092940172353,18.686318860505484,-0.08451416416945937,0.9826442043156212,-0.04159409612257012,-0.00016799766858488857,0.00011621869322564763,0.00025141604965311053
4.978999999999997,0.4380467806651782,0.2915607104931187,0.4307656709501709,0.003547302633442939,-0.008439289506881276,0.006263241462581504,-0.042019678588597335,0.015172034546166172,-0.03434417886758279,9.160878473504991e-05,-21.943470572863816,-0.44705217630556715,18.686234801885096,-0.08460101041031692,0.9825707038991442,-0.04153714724446468,-0.00016768423289773276,0.00011600990941599678,0.00025095946187376805
4.979999999999998,0.4380435546461452,0.2915684261815573,0.4307599487158107,0.003544076614409919,-0.008431573818442673,0.00625751922822132,-0.0419815841431057,0.015158543289958963,-0.034312481937643344,9.12090284954557e-05,-21.94375588741687,-0.44699347734628797,18.686150815051136,-0.08468777363274009,0.982497271561022,-0.04148024796502124,-0.00016737138169073054,0.00011580149508938706,0.00025050369548648455
4.980999999999998,0.43804033150997923,0.2915761348052217,0.43075423171070104,0.003540853478243955,-0.00842386519477828,0.006251802223111669,-0.04194352368523655,0.015145063711107548,-0.03428081427241825,9.080954051487392e-05,-21.944040944687796,-0.44693483247314286,18.68606689995229,-0.08477445391845202,0.9824239072380887,-0.04142339824488853,-0.000167059113893976,0.00011559344966762338,0.0002500487490778226
4.981999999999998,0.4380371112541284,0.29158383637057006,0.4307485199300764,0.003537633222393144,-0.008416163629429929,0.006246090442487029,-0.04190549718585629,0.015131595799954115,-0.03424917584519772,9.041032271126545e-05,-21.944325744916206,-0.4468762416352005,18.68598305653721,-0.08486105134905497,0.9823506108671511,-0.04136659804474002,-0.00016674742843942312,0.00011538577257292357,0.0002495946212364451
4.982999999999999,0.4380338938760433,0.2915915308840555,0.4307428133691761,0.0035344158443080254,-0.008408469115944506,0.0062403838815867085,-0.041867504615851654,0.015118139546847554,-0.034217566629294136,9.001137681200117e-05,-21.944610288341437,-0.4468177047817361,18.68589928475432,-0.08494756600608336,0.9822773823851111,-0.0413098473252185,-0.00016643632426088643,0.00011517846322792126,0.0002491413105531172
